Date,Open,High,Low,Close,Volume
2016-11-04,11579.19,11579.19,11509.86,11509.86,223849
2016-11-07,11509.86,11613.86,11509.86,11579.19,332046
2016-11-08,11579.19,11648.53,11475.19,11475.19,436940
2016-11-09,11509.86,11579.19,11336.52,11405.85,696371
2016-11-10,11405.85,11544.53,11405.85,11509.86,965334
2016-11-11,11509.86,11544.53,11405.85,11405.85,456252
2016-11-14,11475.19,11475.19,11405.85,11440.52,438282
2016-11-15,11440.52,11475.19,11405.85,11440.52,324748
2016-11-16,11509.86,11509.86,11371.18,11371.18,241459
2016-11-17,11371.18,11440.52,11267.18,11267.18,870824
2016-11-18,11267.18,11336.52,11197.84,11267.18,410432
2016-11-21,11267.18,11475.19,11267.18,11475.19,852969
2016-11-22,11440.52,11613.86,11405.85,11613.86,768079
2016-11-23,11579.19,11648.53,11544.53,11613.86,595111
2016-11-24,11544.53,11613.86,11301.85,11371.18,465296
2016-11-25,11440.52,11440.52,11232.51,11267.18,1050355
2016-11-28,11301.85,11301.85,11128.51,11163.18,482299
2016-11-29,11128.51,11267.18,11128.51,11128.51,652382
2016-11-30,11128.51,11232.51,11093.84,11163.18,834639
2016-12-01,11163.18,11267.18,11163.18,11232.51,636763
2016-12-02,11267.18,11336.52,11197.84,11197.84,849811
2016-12-05,11301.85,11301.85,11128.51,11128.51,991613
2016-12-06,11128.51,11232.51,10885.83,10885.83,998232
2016-12-07,10885.83,10955.17,10816.49,10851.16,1165201
2016-12-08,10851.16,11093.84,10781.83,10781.83,810539
2016-12-09,10781.83,10885.83,10677.82,10677.82,839037
2016-12-12,10747.16,10747.16,10261.8,10400.47,1289925
2016-12-13,10469.81,10469.81,10088.46,10123.13,974363
2016-12-14,10123.13,10296.47,10123.13,10157.8,943167
2016-12-15,10261.8,10677.82,10192.46,10296.47,889661
2016-12-16,10365.81,10400.47,10296.47,10400.47,671882
2016-12-19,10539.15,10816.49,10504.48,10608.48,1416540
2016-12-20,10608.48,10816.49,10573.82,10573.82,800587
2016-12-21,10573.82,10677.82,10469.81,10539.15,1151918
2016-12-22,10573.82,10608.48,10400.47,10469.81,745854
2016-12-23,10435.14,10539.15,10365.81,10539.15,694194
2016-12-26,10539.15,10608.48,10435.14,10504.48,470573
2016-12-27,10504.48,10573.82,10469.81,10539.15,379713
2016-12-28,10539.15,10573.82,10469.81,10539.15,776545
2016-12-29,10469.81,10608.48,10400.47,10400.47,1273311
2016-12-30,10400.47,10573.82,10331.14,10435.14,620884
2017-01-03,10573.82,11163.18,10573.82,11163.18,1454313
2017-01-04,11371.18,11509.86,11163.18,11371.18,1451716
2017-01-05,11301.85,11440.52,11093.84,11440.52,1286493
2017-01-06,11163.18,11856.54,11163.18,11544.53,1660553
2017-01-09,11787.2,11995.21,11648.53,11856.54,1926560
2017-01-10,11787.2,11787.2,11648.53,11717.87,1000208
2017-01-11,11717.87,12272.56,11717.87,12272.56,3040692
2017-01-12,12272.56,12341.9,12064.55,12203.22,1067186
2017-01-13,12203.22,12203.22,11960.54,11995.21,899222
2017-01-16,11787.2,11787.2,11440.52,11440.52,1160124
2017-01-17,11648.53,12237.89,11613.86,12237.89,4332479
2017-01-18,12237.89,12653.91,11925.88,11995.21,2342993
2017-01-19,11856.54,12237.89,11856.54,12237.89,1569692
2017-01-20,12237.89,12619.24,12203.22,12411.23,3374701
2017-01-23,12411.23,13208.6,12376.56,12688.58,4320537
2017-01-24,12896.59,13000.59,12549.91,12861.92,3043000
2017-01-25,12827.25,13000.59,12549.91,12861.92,3523078
2017-02-03,12965.92,13104.6,12619.24,12792.58,2986147
2017-02-06,12723.25,12861.92,12584.57,12688.58,1996884
2017-02-07,12619.24,12931.26,12549.91,12584.57,4641812
