Date,Open,High,Low,Close,Volume
2016-02-24,9854.5,10554.23,9796.19,10554.23,9913534
2016-02-25,10845.79,11079.03,10554.23,10670.85,5769953
2016-02-26,10787.47,10904.1,10612.54,10729.16,3110236
2016-02-29,10612.54,10670.85,10320.99,10320.99,4260247
2016-03-01,10320.99,10554.23,10320.99,10320.99,3632000
2016-03-02,10495.92,10670.85,10437.61,10670.85,3106291
2016-03-03,10670.85,10729.16,10495.92,10612.54,2820151
2016-03-04,10612.54,10670.85,10554.23,10554.23,2023985
2016-03-07,10612.54,10612.54,10437.61,10437.61,2938929
2016-03-08,10437.61,10495.92,10320.99,10379.3,2547456
2016-03-09,10379.3,10437.61,10087.75,10146.06,2121378
2016-03-10,10262.68,10320.99,10146.06,10320.99,1632478
2016-03-11,10437.61,10495.92,10320.99,10320.99,2228510
2016-03-14,10379.3,10437.61,10262.68,10320.99,1660603
2016-03-15,10320.99,10320.99,10146.06,10204.37,2072877
2016-03-16,10204.37,10379.3,10146.06,10320.99,2398649
2016-03-17,10379.3,10437.61,10320.99,10320.99,1664513
2016-03-18,10320.99,10320.99,10087.75,10262.68,1636577
2016-03-21,10320.99,10437.61,10262.68,10262.68,2510825
2016-03-22,10262.68,10262.68,10087.75,10087.75,2253188
2016-03-23,10087.75,10262.68,10087.75,10262.68,1705174
2016-03-24,10204.37,10204.37,10029.44,10029.44,1617214
2016-03-25,10029.44,10087.75,9854.5,10087.75,2526500
2016-03-28,10146.06,10146.06,9971.12,10029.44,995220
2016-03-29,9912.81,10029.44,9854.5,9854.5,1368255
2016-03-30,9854.5,9912.81,9737.88,9854.5,1413358
2016-03-31,9971.12,10029.44,9737.88,9737.88,2091262
2016-04-01,9796.19,9912.81,9679.57,9679.57,2036367
2016-04-04,9679.57,9912.81,9621.26,9621.26,1563160
2016-04-05,9621.26,9737.88,9621.26,9679.57,750066
2016-04-06,9679.57,9854.5,9679.57,9854.5,2053705
2016-04-07,9912.81,9912.81,9796.19,9854.5,776853
2016-04-08,9854.5,9854.5,9796.19,9796.19,445594
2016-04-11,9796.19,9854.5,9621.26,9737.88,2250015
2016-04-12,9621.26,9679.57,9388.02,9446.33,2630615
2016-04-13,9329.71,9388.02,9038.15,9213.09,3575690
2016-04-14,9213.09,9504.64,9154.78,9271.4,2816927
2016-04-15,9446.33,9446.33,9271.4,9329.71,1202796
2016-04-19,9271.4,9271.4,9096.46,9096.46,1886051
2016-04-20,9154.78,9271.4,9096.46,9154.78,1831207
2016-04-21,9213.09,9271.4,9096.46,9271.4,1465784
2016-04-22,9213.09,9912.81,9154.78,9912.81,4831052
2016-04-25,10204.37,10495.92,10204.37,10204.37,7040802
2016-04-26,10204.37,10204.37,9971.12,10087.75,1640401
2016-04-27,10146.06,10146.06,9796.19,9912.81,2097162
2016-04-28,9912.81,9971.12,9621.26,9621.26,1846282
2016-04-29,9621.26,10204.37,9621.26,10204.37,5211137
2016-05-04,10087.75,10320.99,9912.81,10087.75,2445690
2016-05-05,10029.44,10495.92,10029.44,10320.99,5203608
2016-05-06,10320.99,10729.16,10320.99,10554.23,7483225
2016-05-09,10612.54,10729.16,10320.99,10379.3,3627259
2016-05-10,10320.99,10787.47,10204.37,10670.85,6372880
2016-05-11,10787.47,10904.1,10729.16,10845.79,5709244
2016-05-12,10904.1,10904.1,10729.16,10904.1,3687128
2016-05-13,10845.79,11020.72,10787.47,10904.1,5323242
2016-05-16,10845.79,10962.41,10787.47,10845.79,2698218
2016-05-17,10962.41,11195.65,10904.1,11079.03,5504358
2016-05-18,11079.03,11253.96,11020.72,11079.03,3405378
