Date,Open,High,Low,Close,Volume
2016-04-28,13290.07,13650.0,13207.0,13400.82,14808871
2016-04-29,13400.82,13483.88,13373.13,13456.19,3047574
2016-05-04,13345.44,13373.13,13207.0,13317.75,2883375
2016-05-05,13262.38,13400.82,13234.69,13234.69,3190928
2016-05-06,13234.69,13290.07,13151.63,13151.63,2434538
2016-05-09,13179.31,13234.69,13068.56,13068.56,2127129
2016-05-10,13040.88,13151.63,13013.19,13096.25,2306518
2016-05-11,13207.0,13234.69,13096.25,13207.0,1457854
2016-05-12,13262.38,13262.38,13123.94,13123.94,1448129
2016-05-13,13151.63,13179.31,13068.56,13123.94,1380744
2016-05-16,13123.94,13151.63,13068.56,13096.25,1827199
2016-05-17,13123.94,13234.69,13096.25,13179.32,1244301
2016-05-18,13290.07,13400.82,13207.0,13207.0,2432851
2016-05-19,13290.07,13290.07,13179.31,13207.0,653152
2016-05-20,13207.0,13262.38,13207.0,13262.38,1703146
2016-05-23,13373.13,13373.13,13234.69,13234.69,1211892
2016-05-24,13262.38,13290.07,13207.0,13207.0,8318721
2016-05-25,13234.69,13262.38,13179.31,13207.0,2101004
2016-05-26,13151.63,13262.38,13151.63,13151.63,4665957
2016-05-27,12991.04,13086.56,12863.68,13054.72,2057602
2016-05-30,13054.72,13182.08,13054.72,13086.56,1365281
2016-05-31,13118.4,13118.4,12991.04,12991.04,1799420
2016-06-01,13054.72,13054.72,12991.04,12991.04,1586518
2016-06-02,13054.72,13054.72,12959.2,12991.04,971231
2016-06-03,13022.88,13022.88,12927.36,12959.2,1222175
2016-06-06,12959.2,12959.2,12799.99,12863.68,2424598
2016-06-07,12927.36,12927.36,12799.99,12895.52,1708616
2016-06-08,12895.52,12959.2,12863.68,12959.2,1577390
2016-06-09,12959.2,12959.2,12895.52,12895.52,993486
2016-06-10,12863.68,12927.36,12863.68,12895.52,1450862
2016-06-13,12895.52,12895.52,12863.68,12863.68,1334961
2016-06-14,12831.84,12895.52,12831.84,12895.52,740587
2016-06-15,12895.52,12895.52,12799.99,12831.83,1632134
2016-06-16,12895.52,12927.36,12831.84,12863.68,1097086
2016-06-17,12863.68,12895.52,12831.84,12863.68,727031
2016-06-20,12895.52,13659.69,12863.68,13596.01,5731294
2016-06-21,13659.69,13946.26,13564.17,13596.01,4404934
2016-06-22,13532.33,13659.69,13500.49,13500.49,917431
2016-06-23,13468.65,13500.49,13341.29,13341.29,4085747
2016-06-24,13277.61,13277.61,12449.75,13022.88,7977531
2016-06-27,13022.88,13182.08,12799.99,13118.4,2834349
2016-06-28,13118.4,13182.08,13054.72,13118.4,2565936
2016-06-29,13086.56,13532.33,13086.56,13373.13,3818283
