Date,Open,High,Low,Close,Volume
2021-01-14,11493.06,11741.11,11493.06,11641.89,2171668
2021-01-15,11741.11,11889.94,11741.11,11790.72,2187059
2021-01-18,11774.19,11840.33,11674.97,11674.97,2140887
2021-01-19,11575.75,11674.97,10864.66,10914.27,3059283
2021-01-20,10914.27,11079.64,10170.12,10897.74,2256848
2021-01-21,11079.64,11278.08,10914.27,11278.08,3598487
2021-01-22,11344.23,11344.23,11245.01,11294.62,2114617
2021-01-25,11311.16,11311.16,11178.86,11294.62,1092465
2021-01-26,11294.62,11294.62,10914.27,10947.35,1326775
2021-01-27,10914.27,11211.94,10848.13,11063.1,2235885
2021-01-28,10318.95,10914.27,10302.41,10302.41,2865308
2021-01-29,9657.48,10583.54,9657.48,10451.24,1215059
2021-02-01,10583.54,10583.54,10153.58,10269.34,754402
2021-02-02,10252.8,10583.54,10252.8,10567.0,1028780
2021-02-03,10748.91,11211.94,10583.54,11211.94,1436366
2021-02-04,11245.01,11245.01,11013.49,11178.86,834806
2021-02-05,11211.94,11741.11,11178.86,11708.04,4071883
2021-02-08,11741.11,12038.77,11278.08,11509.6,3593977
2021-02-09,11377.3,11906.48,11377.3,11906.48,2897417
2021-02-17,11906.48,12501.81,11873.41,12485.27,3030093
2021-02-18,12468.73,12468.73,12171.07,12386.05,2088611
2021-02-19,12171.07,12567.95,12171.07,12435.66,1411157
2021-02-22,12501.8,12534.88,12369.51,12468.73,2995597
2021-02-23,12402.58,12534.88,11608.82,12303.36,3718163
2021-02-24,12319.9,12518.34,12319.9,12369.51,2396690
2021-02-25,12369.51,12733.32,12369.51,12716.78,2588809
2021-02-26,12567.95,13163.28,12567.95,13130.2,2918114
2021-03-01,13560.16,14039.72,13527.08,14039.72,2744307
2021-03-02,14717.73,14750.81,14089.34,14420.07,2961367
2021-03-03,14254.7,14353.92,14238.17,14287.78,1824316
2021-03-04,14287.78,14304.31,13791.67,13890.89,2747756
2021-03-05,13890.89,14387.0,13494.01,14320.85,1350657
2021-03-08,14519.29,14519.29,14221.63,14271.24,1289625
2021-03-09,14221.63,14320.85,14122.41,14221.63,853647
2021-03-10,14172.02,14238.17,14155.48,14205.09,848869
2021-03-11,14486.22,14486.22,14287.78,14304.31,898756
2021-03-12,14337.39,14552.37,14337.39,14370.46,1181889
2021-03-15,14519.29,14552.37,14420.07,14453.15,1316425
2021-03-16,14519.29,14552.36,14353.92,14387.0,857361
2021-03-17,14387.0,15379.2,14387.0,15213.84,3506144
2021-03-18,15213.84,15379.2,14916.17,15131.15,1453084
2021-03-19,15131.15,15147.69,15081.54,15114.62,1745240
2021-03-22,15213.84,15246.91,14916.17,14932.71,1889328
2021-03-23,14932.71,14949.25,14221.63,14717.73,1617604
2021-03-24,14585.44,14717.73,14420.07,14486.22,1973979
2021-03-25,14486.22,14519.29,14221.63,14254.7,2519285
2021-03-26,14254.7,14486.22,13890.89,14304.31,1671472
2021-03-29,14320.85,14535.83,14304.31,14535.83,662854
2021-03-30,14552.36,15379.2,14552.36,15346.13,3123764
2021-03-31,15511.5,16305.26,15511.5,16007.6,3881092
2021-04-01,16189.51,16536.78,16007.6,16503.71,2712995
2021-04-02,16503.7,16933.66,16371.41,16768.29,1701722
2021-04-05,17694.35,17694.35,16867.51,17628.21,3905239
2021-04-06,17562.06,18355.82,17562.06,17727.43,3131195
2021-04-07,17727.43,17727.43,17495.91,17628.21,1649182
2021-04-08,17628.21,17628.21,16536.78,16933.66,3469260
2021-04-09,16768.29,16801.37,16520.24,16768.29,3840493
2021-04-12,16768.29,17562.06,16768.29,17528.99,1158008
2021-04-13,17528.98,17628.21,17132.1,17198.25,1749752
2021-04-14,17065.95,17462.84,16867.51,17297.47,2032622
2021-04-15,17330.54,17528.98,16999.81,17165.17,1879511
2021-04-16,17132.1,17165.18,16702.15,16867.51,975444
2021-04-19,16867.51,17231.32,16867.51,17198.25,1555098
2021-04-20,17363.62,18058.16,17363.62,17859.72,4893161
2021-04-22,17859.72,18025.09,17628.21,17628.21,1994146
2021-04-23,17528.99,17628.21,17032.88,17628.21,2480012
2021-04-26,17694.35,17992.02,17462.84,17793.57,5822435
2021-04-27,17793.57,17826.65,17231.32,17628.21,12352052
2021-04-28,17628.21,18190.46,17528.98,18124.31,2676110
2021-04-29,18157.38,18421.97,18157.38,18388.9,5062722
2021-05-04,17793.57,18388.9,17562.06,18322.75,9059780
2021-05-05,18521.19,18521.19,17958.94,18190.46,21083978
2021-05-06,18190.46,19447.25,18190.46,19348.03,7270483
2021-05-07,19348.03,19513.4,18951.15,19414.18,1293606
2021-05-10,19314.96,19678.77,19314.96,19513.4,2969593
2021-05-11,19844.13,20505.61,19678.77,20274.09,10886225
2021-05-12,20241.02,20670.97,20141.8,20373.31,28250589
2021-05-13,20241.02,20472.53,20241.02,20241.02,8304576
2021-05-14,20241.01,20670.97,20009.5,20604.82,5205483
2021-05-17,20373.31,20604.83,20108.72,20174.87,19543022
2021-05-18,20042.57,20042.57,19050.37,19381.1,5821640
2021-05-19,19844.13,20174.87,19281.88,20009.5,13342590
2021-05-20,20042.57,20505.6,20042.57,20439.46,3808119
2021-05-21,20472.53,20505.61,20174.87,20274.09,4782772
2021-05-24,20274.09,20439.46,20108.72,20174.87,13901849
2021-05-25,20174.87,20174.87,20009.5,20174.87,15540036
2021-05-26,20274.09,20968.64,20274.09,20836.34,10149861
2021-05-27,21497.81,21497.81,21001.71,21100.93,18949913
2021-05-28,21167.08,21332.44,21001.71,21266.3,5196195
2021-05-31,21431.66,22721.53,21332.44,22655.38,3378773
2021-06-01,23151.49,23812.96,22820.75,23581.45,4229238
2021-06-02,23416.08,23879.11,23151.49,23812.96,3792199
2021-06-03,23812.96,24606.73,23812.96,24474.43,10884633
2021-06-04,24772.09,25102.83,24242.92,24474.43,8540742
2021-06-07,24606.73,24739.02,22787.68,23879.11,4757298
2021-06-08,23879.11,24143.69,22820.75,23118.41,4694589
2021-06-09,23614.52,24540.58,23383.01,24309.06,6786287
2021-06-10,24077.55,25003.61,23614.52,24031.25,2016512
2021-06-11,24077.55,24586.88,23383.0,24401.67,3718961
2021-06-14,24401.67,24447.97,23938.64,23984.94,2488088
2021-06-15,23984.94,23984.94,23521.91,23521.91,1958703
2021-06-16,23151.49,23614.52,23035.73,23058.88,2494154
2021-06-17,22271.73,23383.0,22271.73,23151.49,1409037
2021-06-18,23614.52,23614.52,23151.49,23336.7,1330984
2021-06-21,23429.31,23846.03,23336.7,23336.7,2143504
2021-06-22,23614.52,23614.52,23244.09,23429.31,22252749
2021-06-23,23521.91,23799.73,23383.01,23383.01,4276967
2021-06-24,23383.0,23614.52,23058.88,23151.49,1316920
2021-06-25,23151.49,23151.49,22595.86,22734.76,2083987
2021-06-28,22734.76,23383.0,22225.43,23128.34,4590087
2021-06-29,23336.7,23568.22,23105.18,23151.49,1971403
2021-06-30,23151.49,23244.1,22827.37,22896.82,813313
2021-07-01,22734.76,23151.49,22595.86,22734.76,2267084
2021-07-02,22919.97,23521.91,22734.76,23197.79,2829450
2021-07-05,23614.52,23614.52,22989.43,23244.09,2425350
2021-07-06,23336.7,24031.25,23244.1,23383.01,11607616
2021-07-07,23244.09,23244.09,22225.43,23058.88,3409821
